Airline,Dest,mean
Compass Airlines,ABQ,7.076751946607342
Compass Airlines,AUS,8.24
Compass Airlines,BOI,5.575757575757576
Compass Airlines,BUR,5.595092024539877
Compass Airlines,BZN,6.137931034482759
Compass Airlines,DEN,10.482625482625483
Compass Airlines,DFW,11.466367713004484
Compass Airlines,ELP,4.801324503311259
Compass Airlines,EUG,4.957393483709273
Compass Airlines,FAI,3.730769230769231
Compass Airlines,FAT,5.488888888888889
Compass Airlines,FCA,4.038834951456311
Compass Airlines,GEG,4.757292882147024
Compass Airlines,HLN,5.0
Compass Airlines,IAH,10.977653631284916
Compass Airlines,LAS,8.627210884353742
Compass Airlines,LAX,13.99164539336273
Compass Airlines,LGB,5.900900900900901
Compass Airlines,MCI,7.066666666666666
Compass Airlines,MFR,6.817073170731708
Compass Airlines,MSO,11.833333333333334
Compass Airlines,MTJ,23.333333333333332
Compass Airlines,OAK,4.839357429718875
Compass Airlines,OKC,8.109550561797754
Compass Airlines,OMA,5.3088235294117645
Compass Airlines,ONT,4.36
Compass Airlines,PDX,5.281594571670907
Compass Airlines,PHX,6.313725490196078
Compass Airlines,PSC,5.6552217453505005
Compass Airlines,PSP,7.09375
Compass Airlines,RDM,5.5814814814814815
Compass Airlines,RNO,5.353728489483748
Compass Airlines,SAN,5.108374384236453
Compass Airlines,SAT,5.374787052810903
Compass Airlines,SEA,10.394079143112169
Compass Airlines,SFO,7.544827586206897
Compass Airlines,SJC,5.386495176848874
Compass Airlines,SLC,9.171333824613118
Compass Airlines,SMF,6.4051401869158875
Compass Airlines,SNA,9.625
Compass Airlines,STL,5.790697674418604
Compass Airlines,TUS,5.274111675126903
Compass Airlines,XNA,5.194630872483222
Delta Air Lines Inc.,ABE,4.841176470588235
Delta Air Lines Inc.,ABQ,5.833333333333333
Delta Air Lines Inc.,AGS,4.62004662004662
Delta Air Lines Inc.,ALB,4.107091172214182
Delta Air Lines Inc.,ANC,3.729619565217391
Delta Air Lines Inc.,ATL,8.394175392121522
Delta Air Lines Inc.,ATW,5.978142076502732
Delta Air Lines Inc.,AUS,7.279346622369879
Delta Air Lines Inc.,AVL,4.787465940054496
Delta Air Lines Inc.,AVP,4.5813953488372094
Delta Air Lines Inc.,BDL,5.123300515705579
Delta Air Lines Inc.,BHM,3.135519801980198
Delta Air Lines Inc.,BIL,3.9491525423728815
Delta Air Lines Inc.,BIS,3.9794871794871796
Delta Air Lines Inc.,BNA,6.882210812443371
Delta Air Lines Inc.,BOI,4.275280898876405
Delta Air Lines Inc.,BOS,9.529956689124157
Delta Air Lines Inc.,BTR,4.0215827338129495
Delta Air Lines Inc.,BTV,7.082758620689655
Delta Air Lines Inc.,BUF,5.419249592169657
Delta Air Lines Inc.,BWI,6.226873536299766
Delta Air Lines Inc.,BZN,4.364885496183206
Delta Air Lines Inc.,CAE,4.291943127962085
Delta Air Lines Inc.,CAK,5.097276264591439
Delta Air Lines Inc.,CHA,4.68735632183908
Delta Air Lines Inc.,CHO,4.0606060606060606
Delta Air Lines Inc.,CHS,5.785231409256371
Delta Air Lines Inc.,CID,6.125
Delta Air Lines Inc.,CLE,7.277845036319612
Delta Air Lines Inc.,CLT,7.706902086677368
Delta Air Lines Inc.,CMH,5.019584569732937
Delta Air Lines Inc.,COS,6.80625
Delta Air Lines Inc.,CRW,3.5476190476190474
Delta Air Lines Inc.,CVG,4.959580052493438
Delta Air Lines Inc.,DAB,3.3590686274509802
Delta Air Lines Inc.,DAL,6.516324062877872
Delta Air Lines Inc.,DAY,5.350148367952523
Delta Air Lines Inc.,DCA,4.730537586437653
Delta Air Lines Inc.,DEN,8.116857899382172
Delta Air Lines Inc.,DFW,9.926807760141093
Delta Air Lines Inc.,DSM,4.082815734989648
Delta Air Lines Inc.,DTW,7.464881716486338
Delta Air Lines Inc.,ECP,3.512987012987013
Delta Air Lines Inc.,EGE,6.521739130434782
Delta Air Lines Inc.,ELP,3.745049504950495
Delta Air Lines Inc.,EVV,4.56198347107438
Delta Air Lines Inc.,EWR,6.278754578754579
Delta Air Lines Inc.,EYW,3.13373253493014
Delta Air Lines Inc.,FAI,3.4037267080745344
Delta Air Lines Inc.,FAR,5.4723032069970845
Delta Air Lines Inc.,FAY,5.179190751445087
Delta Air Lines Inc.,FCA,3.931297709923664
Delta Air Lines Inc.,FLL,5.00468515742129
Delta Air Lines Inc.,FNT,4.179372197309417
Delta Air Lines Inc.,FSD,5.5514018691588785
Delta Air Lines Inc.,GEG,4.330316742081448
Delta Air Lines Inc.,GNV,4.808510638297872
Delta Air Lines Inc.,GPT,3.89010989010989
Delta Air Lines Inc.,GRB,4.729166666666667
Delta Air Lines Inc.,GRR,4.343447385409942
Delta Air Lines Inc.,GSO,5.575094339622641
Delta Air Lines Inc.,GSP,3.719495091164095
Delta Air Lines Inc.,HDN,5.506172839506172
Delta Air Lines Inc.,HNL,5.4163623082542
Delta Air Lines Inc.,HOU,4.519493177387914
Delta Air Lines Inc.,HPN,6.3887323943661976
Delta Air Lines Inc.,HSV,4.492802709568163
Delta Air Lines Inc.,IAD,5.723624595469255
Delta Air Lines Inc.,IAH,7.282994090610637
Delta Air Lines Inc.,ICT,3.819253438113949
Delta Air Lines Inc.,ILM,3.5875
Delta Air Lines Inc.,IND,5.537767756482525
Delta Air Lines Inc.,JAC,3.834234234234234
Delta Air Lines Inc.,JAN,4.977969348659004
Delta Air Lines Inc.,JAX,4.370877944325482
Delta Air Lines Inc.,JFK,11.7052356740415
Delta Air Lines Inc.,JNU,3.0
Delta Air Lines Inc.,KOA,3.713815789473684
Delta Air Lines Inc.,LAS,7.245484020379806
Delta Air Lines Inc.,LAX,10.685210554529752
Delta Air Lines Inc.,LEX,4.492581602373887
Delta Air Lines Inc.,LFT,5.735294117647059
Delta Air Lines Inc.,LGA,8.651823654390935
Delta Air Lines Inc.,LIH,6.31294964028777
Delta Air Lines Inc.,LIT,3.9442307692307694
Delta Air Lines Inc.,MCI,5.931282346175963
Delta Air Lines Inc.,MCO,9.11062906724512
Delta Air Lines Inc.,MDT,4.33402489626556
Delta Air Lines Inc.,MDW,5.375954198473282
Delta Air Lines Inc.,MEM,4.433970653623833
Delta Air Lines Inc.,MHT,6.105485232067511
Delta Air Lines Inc.,MIA,7.044045676998369
Delta Air Lines Inc.,MKE,5.274609375
Delta Air Lines Inc.,MLB,4.654320987654321
Delta Air Lines Inc.,MOB,4.023668639053255
Delta Air Lines Inc.,MSN,3.9243924392439244
Delta Air Lines Inc.,MSO,6.2026143790849675
Delta Air Lines Inc.,MSP,5.221847884817087
Delta Air Lines Inc.,MSY,5.447908339994671
Delta Air Lines Inc.,MTJ,5.0
Delta Air Lines Inc.,MYR,3.7119205298013247
Delta Air Lines Inc.,OAK,4.805714285714286
Delta Air Lines Inc.,OGG,4.958105646630237
Delta Air Lines Inc.,OKC,3.7068062827225132
Delta Air Lines Inc.,OMA,4.3126593033135086
Delta Air Lines Inc.,ONT,4.093959731543624
Delta Air Lines Inc.,ORD,12.157859827548087
Delta Air Lines Inc.,ORF,3.9044540229885056
Delta Air Lines Inc.,PBI,4.520474137931035
Delta Air Lines Inc.,PDX,4.7592221904489564
Delta Air Lines Inc.,PHF,4.421621621621622
Delta Air Lines Inc.,PHL,6.454630495790458
Delta Air Lines Inc.,PHX,5.174932614555256
Delta Air Lines Inc.,PIT,6.71604305484367
Delta Air Lines Inc.,PNS,3.8350824587706147
Delta Air Lines Inc.,PSC,4.9868421052631575
Delta Air Lines Inc.,PSP,5.702898550724638
Delta Air Lines Inc.,PVD,4.358041958041958
Delta Air Lines Inc.,PWM,3.7774193548387096
Delta Air Lines Inc.,RAP,4.396396396396397
Delta Air Lines Inc.,RDU,6.18179674605046
Delta Air Lines Inc.,RIC,5.539754363283775
Delta Air Lines Inc.,RNO,4.601023017902813
Delta Air Lines Inc.,ROA,5.608695652173913
Delta Air Lines Inc.,ROC,5.490693739424704
Delta Air Lines Inc.,RSW,4.18584729981378
Delta Air Lines Inc.,SAN,5.074894514767933
Delta Air Lines Inc.,SAT,4.973756150902132
Delta Air Lines Inc.,SAV,4.861368909512761
Delta Air Lines Inc.,SBN,6.166666666666667
Delta Air Lines Inc.,SDF,5.25544267053701
Delta Air Lines Inc.,SEA,9.724414501122874
Delta Air Lines Inc.,SFO,9.374908931953955
Delta Air Lines Inc.,SJC,4.20373613543491
Delta Air Lines Inc.,SJU,5.8124410933082
Delta Air Lines Inc.,SLC,7.338702938582238
Delta Air Lines Inc.,SMF,6.22593476531424
Delta Air Lines Inc.,SNA,8.454192922927776
Delta Air Lines Inc.,SRQ,4.131601731601732
Delta Air Lines Inc.,STL,4.876462938881665
Delta Air Lines Inc.,STT,3.8084291187739465
Delta Air Lines Inc.,STX,3.0555555555555554
Delta Air Lines Inc.,SYR,4.8978779840848805
Delta Air Lines Inc.,TLH,3.764339152119701
Delta Air Lines Inc.,TPA,4.352962043277758
Delta Air Lines Inc.,TRI,4.238095238095238
Delta Air Lines Inc.,TUL,4.745916515426497
Delta Air Lines Inc.,TUS,4.5456475583864115
Delta Air Lines Inc.,TVC,4.542168674698795
Delta Air Lines Inc.,TYS,3.6331811263318112
Delta Air Lines Inc.,VPS,7.183613030602172
Delta Air Lines Inc.,XNA,6.378378378378378
Empire Airlines Inc.,HNL,6.356028368794326
Empire Airlines Inc.,JHM,3.033980582524272
Empire Airlines Inc.,LNY,1.83125
Empire Airlines Inc.,MKK,1.9166666666666667
Endeavor Air Inc.,ABE,5.786821705426356
Endeavor Air Inc.,ABY,3.672268907563025
Endeavor Air Inc.,ACK,40.0
Endeavor Air Inc.,AEX,3.610126582278481
Endeavor Air Inc.,AGS,4.5855263157894735
Endeavor Air Inc.,ALB,4.11864406779661
Endeavor Air Inc.,ATL,9.099539496989019
Endeavor Air Inc.,ATW,5.443609022556391
Endeavor Air Inc.,AUS,7.382716049382716
Endeavor Air Inc.,AVL,4.1625
Endeavor Air Inc.,AVP,4.035532994923858
Endeavor Air Inc.,AZO,3.6666666666666665
Endeavor Air Inc.,BDL,5.48868778280543
Endeavor Air Inc.,BGR,4.555189456342669
Endeavor Air Inc.,BHM,4.109704641350211
Endeavor Air Inc.,BIS,4.022222222222222
Endeavor Air Inc.,BMI,3.8633540372670807
Endeavor Air Inc.,BNA,7.875213675213676
Endeavor Air Inc.,BOS,9.864
Endeavor Air Inc.,BQK,3.5847457627118646
Endeavor Air Inc.,BTR,3.781869688385269
Endeavor Air Inc.,BTV,6.27411575562701
Endeavor Air Inc.,BUF,6.03843466107617
Endeavor Air Inc.,BWI,6.651943462897527
Endeavor Air Inc.,CAE,5.324427480916031
Endeavor Air Inc.,CAK,4.607142857142857
Endeavor Air Inc.,CHA,5.447058823529412
Endeavor Air Inc.,CHO,4.795366795366795
Endeavor Air Inc.,CHS,6.688679245283019
Endeavor Air Inc.,CID,5.745614035087719
Endeavor Air Inc.,CLE,8.009834050399508
Endeavor Air Inc.,CLT,8.96015325670498
Endeavor Air Inc.,CMH,5.044117647058823
Endeavor Air Inc.,CRW,3.265486725663717
Endeavor Air Inc.,CSG,3.395147313691508
Endeavor Air Inc.,CVG,5.105749293119699
Endeavor Air Inc.,CWA,3.9972375690607733
Endeavor Air Inc.,DAY,5.71875
Endeavor Air Inc.,DCA,5.59041394335512
Endeavor Air Inc.,DEN,14.2
Endeavor Air Inc.,DFW,11.081981981981983
Endeavor Air Inc.,DHN,8.75
Endeavor Air Inc.,DLH,10.0
Endeavor Air Inc.,DSM,5.488538681948424
Endeavor Air Inc.,DTW,8.554745308310991
Endeavor Air Inc.,ELM,3.6578947368421053
Endeavor Air Inc.,ERI,3.0
Endeavor Air Inc.,EVV,4.74633431085044
Endeavor Air Inc.,EWN,3.319298245614035
Endeavor Air Inc.,EWR,6.8739789964994165
Endeavor Air Inc.,EYW,4.015873015873016
Endeavor Air Inc.,FAR,6.552631578947368
Endeavor Air Inc.,FAY,5.188679245283019
Endeavor Air Inc.,FCA,3.227272727272727
Endeavor Air Inc.,FLL,5.324324324324325
Endeavor Air Inc.,FNT,3.676
Endeavor Air Inc.,FSD,5.48
Endeavor Air Inc.,FSM,4.225806451612903
Endeavor Air Inc.,GFK,4.357142857142857
Endeavor Air Inc.,GNV,3.80564263322884
Endeavor Air Inc.,GPT,3.875
Endeavor Air Inc.,GRB,4.287878787878788
Endeavor Air Inc.,GRK,3.4444444444444446
Endeavor Air Inc.,GRR,4.114649681528663
Endeavor Air Inc.,GSO,6.42443729903537
Endeavor Air Inc.,GSP,3.7517899761336517
Endeavor Air Inc.,GTF,3.736842105263158
Endeavor Air Inc.,GTR,3.4652567975830815
Endeavor Air Inc.,HOU,2.0
Endeavor Air Inc.,HPN,5.3696
Endeavor Air Inc.,HRL,2.857142857142857
Endeavor Air Inc.,HSV,4.444444444444445
Endeavor Air Inc.,IAD,5.552816901408451
Endeavor Air Inc.,IAH,7.964747356051704
Endeavor Air Inc.,ILM,3.4734607218683653
Endeavor Air Inc.,IND,5.573343848580442
Endeavor Air Inc.,JAN,4.830508474576271
Endeavor Air Inc.,JAX,4.503634475597092
Endeavor Air Inc.,JFK,10.109908168197197
Endeavor Air Inc.,LAN,4.6923076923076925
Endeavor Air Inc.,LEX,4.339712918660287
Endeavor Air Inc.,LFT,5.046632124352332
Endeavor Air Inc.,LGA,9.41760165512851
Endeavor Air Inc.,LIT,4.16
Endeavor Air Inc.,LNK,4.1
Endeavor Air Inc.,MBS,4.319066147859922
Endeavor Air Inc.,MCI,6.372549019607843
Endeavor Air Inc.,MCO,9.039735099337749
Endeavor Air Inc.,MDT,3.5520833333333335
Endeavor Air Inc.,MDW,6.0
Endeavor Air Inc.,MEM,5.058968058968059
Endeavor Air Inc.,MGM,3.3128964059196617
Endeavor Air Inc.,MHT,5.392592592592592
Endeavor Air Inc.,MIA,6.888888888888889
Endeavor Air Inc.,MKE,5.420318725099602
Endeavor Air Inc.,MLB,4.0
Endeavor Air Inc.,MLI,6.266331658291457
Endeavor Air Inc.,MOB,3.8176470588235296
Endeavor Air Inc.,MOT,5.572916666666667
Endeavor Air Inc.,MSN,3.7478070175438596
Endeavor Air Inc.,MSP,7.061575926248043
Endeavor Air Inc.,MSY,5.9798850574712645
Endeavor Air Inc.,MVY,4.0
Endeavor Air Inc.,MYR,3.425925925925926
Endeavor Air Inc.,OAJ,3.619341563786008
Endeavor Air Inc.,OMA,4.360730593607306
Endeavor Air Inc.,ORD,12.017663043478262
Endeavor Air Inc.,ORF,4.5490936555891235
Endeavor Air Inc.,PBI,4.448979591836735
Endeavor Air Inc.,PHF,4.045112781954887
Endeavor Air Inc.,PHL,7.2457805907173
Endeavor Air Inc.,PIA,5.054393305439331
Endeavor Air Inc.,PIT,7.3421527360192425
Endeavor Air Inc.,PVD,3.960526315789474
Endeavor Air Inc.,PWM,5.152808988764045
Endeavor Air Inc.,RAP,8.0
Endeavor Air Inc.,RDU,6.6683316683316685
Endeavor Air Inc.,RIC,8.061926605504587
Endeavor Air Inc.,ROA,6.4015748031496065
Endeavor Air Inc.,ROC,5.980574324324325
Endeavor Air Inc.,RST,4.472972972972973
Endeavor Air Inc.,RSW,4.1994884910485935
Endeavor Air Inc.,SAT,5.6181384248210025
Endeavor Air Inc.,SAV,5.621827411167513
Endeavor Air Inc.,SBN,4.4245283018867925
Endeavor Air Inc.,SDF,6.5
Endeavor Air Inc.,SGF,5.962121212121212
Endeavor Air Inc.,SHV,4.379699248120301
Endeavor Air Inc.,SRQ,4.0989010989010985
Endeavor Air Inc.,STL,5.7877777777777775
Endeavor Air Inc.,SYR,4.93170007423905
Endeavor Air Inc.,TLH,3.5255474452554743
Endeavor Air Inc.,TPA,3.917525773195876
Endeavor Air Inc.,TRI,4.080882352941177
Endeavor Air Inc.,TUL,5.26984126984127
Endeavor Air Inc.,TVC,4.283333333333333
Endeavor Air Inc.,TYS,3.5200451722190853
Endeavor Air Inc.,VLD,4.045081967213115
Endeavor Air Inc.,VPS,8.862068965517242
Endeavor Air Inc.,XNA,7.013035381750465
Envoy Air,ABI,3.5484247374562425
Envoy Air,ABQ,7.96969696969697
Envoy Air,ACT,3.7395209580838324
Envoy Air,AEX,2.851015801354402
Envoy Air,ALB,3.4668508287292816
Envoy Air,ALO,4.284697508896797
Envoy Air,AMA,5.0425963488843815
Envoy Air,ATL,8.421818181818182
Envoy Air,ATW,3.32
Envoy Air,AUS,6.5
Envoy Air,AVP,5.021660649819495
Envoy Air,AZO,3.446650124069479
Envoy Air,BDL,6.610169491525424
Envoy Air,BGR,5.03030303030303
Envoy Air,BHM,4.348949919224555
Envoy Air,BIL,3.611842105263158
Envoy Air,BIS,4.586666666666667
Envoy Air,BMI,3.85012285012285
Envoy Air,BNA,7.359615384615385
Envoy Air,BOI,5.264705882352941
Envoy Air,BOS,8.134133042529989
Envoy Air,BPT,4.007751937984496
Envoy Air,BRO,4.23404255319149
Envoy Air,BTR,4.378378378378378
Envoy Air,BTV,4.664
Envoy Air,BUF,3.1627408993576016
Envoy Air,BWI,6.491228070175438
Envoy Air,BZN,4.339869281045751
Envoy Air,CAE,6.0
Envoy Air,CAK,5.379310344827586
Envoy Air,CHA,5.867052023121388
Envoy Air,CHO,3.996146435452794
Envoy Air,CHS,6.041811846689895
Envoy Air,CID,5.3264248704663215
Envoy Air,CLE,7.842582710779082
Envoy Air,CLL,3.997297297297297
Envoy Air,CLT,15.605091383812011
Envoy Air,CMH,6.807672892478546
Envoy Air,CMI,4.652806652806653
Envoy Air,COU,3.9265822784810127
Envoy Air,CRP,5.286885245901639
Envoy Air,CVG,6.885306553911205
Envoy Air,CWA,3.3979591836734695
Envoy Air,DAY,5.110666666666667
Envoy Air,DBQ,4.612293144208038
Envoy Air,DCA,5.833040421792619
Envoy Air,DFW,12.082033060404758
Envoy Air,DRT,4.831858407079646
Envoy Air,DSM,5.746388443017657
Envoy Air,DTW,10.673118279569893
Envoy Air,ELP,4.327868852459017
Envoy Air,EVV,4.0
Envoy Air,EWN,3.4558823529411766
Envoy Air,EWR,7.684210526315789
Envoy Air,EYW,2.8181818181818183
Envoy Air,FAR,4.533546325878595
Envoy Air,FAY,4.565217391304348
Envoy Air,FNT,4.732142857142857
Envoy Air,FSD,4.734375
Envoy Air,FSM,3.723849372384937
Envoy Air,FWA,4.216535433070866
Envoy Air,GCK,4.23448275862069
Envoy Air,GGG,4.3165266106442575
Envoy Air,GJT,3.9512761020881673
Envoy Air,GNV,4.156133828996283
Envoy Air,GRB,3.3776223776223775
Envoy Air,GRI,5.506024096385542
Envoy Air,GRK,4.180349932705249
Envoy Air,GRR,6.5814931650893795
Envoy Air,GSO,6.931292941911305
Envoy Air,GSP,4.9395770392749245
Envoy Air,HOU,4.603448275862069
Envoy Air,HSV,5.297413793103448
Envoy Air,HTS,3.201550387596899
Envoy Air,IAH,9.297658862876254
Envoy Air,ICT,4.0
Envoy Air,ILM,5.41005291005291
Envoy Air,IND,6.349065880039332
Envoy Air,JAN,4.409090909090909
Envoy Air,JAX,5.364069952305247
Envoy Air,JFK,9.924965893587995
Envoy Air,JLN,5.8
Envoy Air,LAN,3.2697841726618706
Envoy Air,LAW,3.421965317919075
Envoy Air,LBB,4.194444444444445
Envoy Air,LCH,4.261792452830188
Envoy Air,LEX,4.997677119628339
Envoy Air,LFT,4.955882352941177
Envoy Air,LGA,10.26308943089431
Envoy Air,LIT,5.109058402860549
Envoy Air,LRD,3.6655290102389078
Envoy Air,LSE,3.697802197802198
Envoy Air,MAF,5.264150943396227
Envoy Air,MCI,4.2072538860103625
Envoy Air,MDT,4.599078341013825
Envoy Air,MEM,4.6305084745762715
Envoy Air,MFE,3.9727891156462585
Envoy Air,MGM,3.765807962529274
Envoy Air,MHK,3.6666666666666665
Envoy Air,MIA,5.7562470532767565
Envoy Air,MKE,4.142857142857143
Envoy Air,MLI,4.7894736842105265
Envoy Air,MLU,3.7474747474747474
Envoy Air,MOB,6.0
Envoy Air,MQT,5.096045197740113
Envoy Air,MSN,5.01528013582343
Envoy Air,MSO,5.53757225433526
Envoy Air,MSP,4.6
Envoy Air,MSY,4.64
Envoy Air,MTJ,5.25
Envoy Air,MYR,4.3125
Envoy Air,OKC,4.672535211267606
Envoy Air,OMA,4.378964941569282
Envoy Air,ORD,13.633970037453183
Envoy Air,ORF,5.154915590863952
Envoy Air,PBI,4.408
Envoy Air,PHL,9.529411764705882
Envoy Air,PIA,4.447761194029851
Envoy Air,PIT,5.868234007654456
Envoy Air,PNS,4.4820393974507535
Envoy Air,PVD,4.060377358490566
Envoy Air,PWM,4.605527638190955
Envoy Air,RDU,7.254143646408839
Envoy Air,RIC,6.242206235011991
Envoy Air,ROA,6.352941176470588
Envoy Air,ROC,4.8700787401574805
Envoy Air,ROW,4.434782608695652
Envoy Air,RST,4.196153846153846
Envoy Air,SAT,3.325
Envoy Air,SAV,6.061224489795919
Envoy Air,SDF,8.52962962962963
Envoy Air,SGF,5.352414136386262
Envoy Air,SHV,6.622950819672131
Envoy Air,SJT,3.216867469879518
Envoy Air,SPI,3.873684210526316
Envoy Air,SPS,8.02122641509434
Envoy Air,SRQ,3.3846153846153846
Envoy Air,STL,4.815
Envoy Air,SUX,5.662385321100918
Envoy Air,SWO,4.131284916201118
Envoy Air,SYR,3.7863501483679527
Envoy Air,TLH,4.970245795601552
Envoy Air,TOL,3.133956386292835
Envoy Air,TPA,5.0
Envoy Air,TUL,4.301639344262295
Envoy Air,TVC,3.54040404040404
Envoy Air,TXK,3.326492537313433
Envoy Air,TYR,3.7694805194805197
Envoy Air,TYS,6.5588235294117645
Envoy Air,VPS,7.285714285714286
Envoy Air,XNA,5.008069164265129
ExpressJet Airlines Inc.,ABE,5.874493927125506
ExpressJet Airlines Inc.,ABQ,8.380645161290323
ExpressJet Airlines Inc.,AEX,4.29324055666004
ExpressJet Airlines Inc.,AGS,4.444444444444445
ExpressJet Airlines Inc.,ALB,5.526315789473684
ExpressJet Airlines Inc.,AMA,5.098947368421053
ExpressJet Airlines Inc.,ATL,8.598963394881762
ExpressJet Airlines Inc.,ATW,5.143939393939394
ExpressJet Airlines Inc.,AUS,8.666666666666666
ExpressJet Airlines Inc.,AVL,4.564516129032258
ExpressJet Airlines Inc.,AVP,4.899244332493703
ExpressJet Airlines Inc.,AZO,4.3584905660377355
ExpressJet Airlines Inc.,BDL,6.718446601941747
ExpressJet Airlines Inc.,BGR,5.753787878787879
ExpressJet Airlines Inc.,BHM,6.196286472148541
ExpressJet Airlines Inc.,BMI,3.712574850299401
ExpressJet Airlines Inc.,BNA,9.953103448275861
ExpressJet Airlines Inc.,BOS,7.784556720686368
ExpressJet Airlines Inc.,BRO,5.010526315789473
ExpressJet Airlines Inc.,BTR,4.496406570841889
ExpressJet Airlines Inc.,BTV,5.651750972762646
ExpressJet Airlines Inc.,BUF,6.419437340153452
ExpressJet Airlines Inc.,BWI,6.902155887230514
ExpressJet Airlines Inc.,CAE,5.031722054380665
ExpressJet Airlines Inc.,CAK,8.630914826498422
ExpressJet Airlines Inc.,CHA,6.330396475770925
ExpressJet Airlines Inc.,CHO,3.4615384615384617
ExpressJet Airlines Inc.,CHS,7.559113300492611
ExpressJet Airlines Inc.,CID,6.233502538071066
ExpressJet Airlines Inc.,CLE,6.868577075098814
ExpressJet Airlines Inc.,CLL,5.156488549618321
ExpressJet Airlines Inc.,CLT,15.578257517347726
ExpressJet Airlines Inc.,CMH,7.288586635127143
ExpressJet Airlines Inc.,COS,8.036809815950921
ExpressJet Airlines Inc.,CRP,4.814401622718052
ExpressJet Airlines Inc.,CRW,5.856410256410256
ExpressJet Airlines Inc.,CSG,4.0
ExpressJet Airlines Inc.,CVG,8.087719298245615
ExpressJet Airlines Inc.,CWA,5.037037037037037
ExpressJet Airlines Inc.,DAY,7.13860103626943
ExpressJet Airlines Inc.,DCA,6.235001657275439
ExpressJet Airlines Inc.,DFW,11.200099676052828
ExpressJet Airlines Inc.,DSM,7.0267686424474185
ExpressJet Airlines Inc.,DTW,8.960468521229869
ExpressJet Airlines Inc.,ECP,3.6129554655870444
ExpressJet Airlines Inc.,ELM,5.0
ExpressJet Airlines Inc.,ELP,4.4141689373297
ExpressJet Airlines Inc.,ERI,4.714285714285714
ExpressJet Airlines Inc.,EVV,4.691275167785235
ExpressJet Airlines Inc.,EWR,11.692928959947256
ExpressJet Airlines Inc.,EYW,2.781115879828326
ExpressJet Airlines Inc.,FAR,6.633802816901408
ExpressJet Airlines Inc.,FLG,3.6666666666666665
ExpressJet Airlines Inc.,FNT,5.5
ExpressJet Airlines Inc.,FSD,7.023809523809524
ExpressJet Airlines Inc.,FSM,3.7916666666666665
ExpressJet Airlines Inc.,FWA,7.263392857142857
ExpressJet Airlines Inc.,GNV,4.0
ExpressJet Airlines Inc.,GPT,4.803003533568905
ExpressJet Airlines Inc.,GRB,4.772189349112426
ExpressJet Airlines Inc.,GRI,4.188
ExpressJet Airlines Inc.,GRK,4.558695652173913
ExpressJet Airlines Inc.,GRR,6.519558676028084
ExpressJet Airlines Inc.,GSO,7.6057401812688825
ExpressJet Airlines Inc.,GSP,5.806060606060606
ExpressJet Airlines Inc.,GUC,5.884615384615385
ExpressJet Airlines Inc.,HDN,4.69811320754717
ExpressJet Airlines Inc.,HOB,5.029717682020802
ExpressJet Airlines Inc.,HOU,4.523809523809524
ExpressJet Airlines Inc.,HPN,4.012422360248447
ExpressJet Airlines Inc.,HRL,4.727083333333334
ExpressJet Airlines Inc.,HSV,5.960766423357664
ExpressJet Airlines Inc.,IAD,6.646048109965636
ExpressJet Airlines Inc.,IAH,8.504800256013654
ExpressJet Airlines Inc.,ICT,4.620621282220753
ExpressJet Airlines Inc.,ILM,4.75
ExpressJet Airlines Inc.,IND,7.848360655737705
ExpressJet Airlines Inc.,JAC,3.2333333333333334
ExpressJet Airlines Inc.,JAN,4.503891050583658
ExpressJet Airlines Inc.,JAX,6.825688073394495
ExpressJet Airlines Inc.,JLN,4.41578947368421
ExpressJet Airlines Inc.,LAN,5.9185185185185185
ExpressJet Airlines Inc.,LAW,3.016216216216216
ExpressJet Airlines Inc.,LBB,6.716587677725118
ExpressJet Airlines Inc.,LCH,5.734010152284264
ExpressJet Airlines Inc.,LEX,4.984799131378936
ExpressJet Airlines Inc.,LFT,5.517039922103213
ExpressJet Airlines Inc.,LGA,8.957360991068857
ExpressJet Airlines Inc.,LIT,7.223380491437081
ExpressJet Airlines Inc.,LNK,5.0
ExpressJet Airlines Inc.,LRD,4.28714676390155
ExpressJet Airlines Inc.,MAF,5.53870458135861
ExpressJet Airlines Inc.,MCI,6.9182156133829
ExpressJet Airlines Inc.,MCO,12.0
ExpressJet Airlines Inc.,MDT,5.0
ExpressJet Airlines Inc.,MDW,5.5
ExpressJet Airlines Inc.,MEM,6.22854387656702
ExpressJet Airlines Inc.,MFE,5.12807881773399
ExpressJet Airlines Inc.,MHK,3.8956043956043955
ExpressJet Airlines Inc.,MHT,6.98371335504886
ExpressJet Airlines Inc.,MKE,8.31862378459237
ExpressJet Airlines Inc.,MLI,5.321428571428571
ExpressJet Airlines Inc.,MLU,5.072972972972973
ExpressJet Airlines Inc.,MOB,5.173659673659674
ExpressJet Airlines Inc.,MSN,5.854014598540146
ExpressJet Airlines Inc.,MSP,7.653225806451613
ExpressJet Airlines Inc.,MSY,6.1923076923076925
ExpressJet Airlines Inc.,MTJ,5.507246376811594
ExpressJet Airlines Inc.,MYR,4.0
ExpressJet Airlines Inc.,OAJ,3.5849056603773586
ExpressJet Airlines Inc.,OKC,6.713178294573644
ExpressJet Airlines Inc.,OMA,4.578255675029869
ExpressJet Airlines Inc.,ORD,14.319757093498064
ExpressJet Airlines Inc.,ORF,6.1669829222011385
ExpressJet Airlines Inc.,PHF,4.079365079365079
ExpressJet Airlines Inc.,PHL,5.0
